Time,Temp,t24maxtemp,t24mintemp
201711162140,37,,
201711162145,37,,
201711162150,37,,
201711162153,38,,
201711162155,37,,
201711162200,37,,
201711162205,37,,
201711162210,37,,
201711162215,37,,
201711162220,37,,
201711162225,37,,
201711162230,37,,
201711162235,37,,
201711162240,37,,
201711162245,37,,
201711162250,37,,
201711162253,38,,
201711162255,37,,
201711162300,37,,
201711162305,37,,
201711162310,37,,
201711162315,37,,
201711162320,37,,
201711162325,37,,
201711162330,37,,
201711162335,37,,
201711162340,37,,
201711162345,37,,
201711162350,37,,
201711162353,38,47,37
201711162355,37,,
201711170000,37,,
201711170005,37,,
201711170010,37,,
201711170015,37,,
201711170020,37,,
201711170025,37,,
201711170030,37,,
201711170035,37,,
201711170040,37,,
201711170045,37,,
201711170050,37,,
201711170053,37,,
201711170055,37,,
201711170100,37,,
201711170105,37,,
201711170107,38,,
201711170110,37,,
201711170115,37,,
201711170120,37,,
201711170125,37,,
201711170130,37,,
201711170135,37,,
201711170140,37,,
201711170145,37,,
201711170150,37,,
201711170153,37,,
201711170155,37,,
201711170200,37,,
201711170205,37,,
201711170210,37,,
201711170215,37,,
201711170220,37,,
201711170225,37,,
201711170230,37,,
201711170235,37,,
201711170240,37,,
201711170245,37,,
201711170250,37,,
201711170253,37,,
201711170255,37,,
201711170300,37,,
201711170305,37,,
201711170310,37,,
201711170315,37,,
201711170320,37,,
201711170325,37,,
201711170330,37,,
201711170335,37,,
201711170340,37,,
201711170345,37,,
201711170350,37,,
201711170353,37,,
201711170355,37,,
201711170400,37,,
201711170405,37,,
201711170410,37,,
201711170415,37,,
201711170420,37,,
201711170425,37,,
201711170430,37,,
201711170435,37,,
201711170440,37,,
201711170445,37,,
201711170450,37,,
201711170453,37,,
201711170455,37,,
201711170500,37,,
201711170505,37,,
201711170510,37,,
201711170515,37,,
201711170520,37,,
201711170525,36,,
201711170530,36,,
201711170535,36,,
201711170540,36,,
201711170545,36,,
201711170550,36,,
201711170553,36,,
201711170555,36,,
201711170600,36,,
201711170605,36,,
201711170610,36,,
201711170615,36,,
201711170620,36,,
201711170625,36,,
201711170630,36,,
201711170635,36,,
201711170640,36,,
201711170645,36,,
201711170650,36,,
201711170653,36,,
201711170655,36,,
201711170700,36,,
201711170705,36,,
201711170710,36,,
201711170715,36,,
201711170720,36,,
201711170725,36,,
201711170730,36,,
201711170735,36,,
201711170740,36,,
201711170745,36,,
201711170750,36,,
201711170753,36,,
201711170755,36,,
201711170800,36,,
201711170805,36,,
201711170810,36,,
201711170815,37,,
201711170820,36,,
201711170825,36,,
201711170830,36,,
201711170835,36,,
201711170840,37,,
201711170845,37,,
201711170850,37,,
201711170853,37,,
201711170855,37,,
201711170900,37,,
201711170905,37,,
201711170910,37,,
201711170915,37,,
201711170920,37,,
201711170925,37,,
201711170930,37,,
201711170935,37,,
201711170940,37,,
201711170945,37,,
201711170950,37,,
201711170953,37,,
201711170955,37,,
201711171000,37,,
201711171005,37,,
201711171010,37,,
201711171015,37,,
201711171020,37,,
201711171025,37,,
201711171030,37,,
201711171035,37,,
201711171040,37,,
201711171045,39,,
201711171050,37,,
201711171053,38,,
201711171055,37,,
201711171100,39,,
201711171105,39,,
201711171110,39,,
201711171115,39,,
201711171120,37,,
201711171125,37,,
201711171130,39,,
201711171135,39,,
201711171140,41,,
201711171145,39,,
201711171150,39,,
201711171153,40,,
201711171155,39,,
201711171200,39,,
201711171205,41,,
201711171210,39,,
201711171215,39,,
201711171220,39,,
201711171225,39,,
201711171230,39,,
201711171235,39,,
201711171240,39,,
201711171245,41,,
201711171250,43,,
201711171253,41,,
201711171255,41,,
201711171300,41,,
201711171305,41,,
201711171310,41,,
201711171315,41,,
201711171320,43,,
201711171325,43,,
201711171330,43,,
201711171335,43,,
201711171340,41,,
201711171345,43,,
201711171350,41,,
201711171353,41,,
201711171355,41,,
201711171400,41,,
201711171405,41,,
201711171410,41,,
201711171415,41,,
201711171420,43,,
201711171425,41,,
201711171430,41,,
201711171435,41,,
201711171440,43,,
201711171445,43,,
201711171450,43,,
201711171453,42,,
201711171455,43,,
201711171500,41,,
201711171505,43,,
201711171510,43,,
201711171515,43,,
201711171520,43,,
201711171525,43,,
201711171530,43,,
201711171535,43,,
201711171540,43,,
201711171545,43,,
201711171550,43,,
201711171553,42,,
201711171555,43,,
201711171600,43,,
201711171605,43,,
201711171610,43,,
201711171615,43,,
201711171620,43,,
201711171625,41,,
201711171630,41,,
201711171635,41,,
201711171640,41,,
201711171645,41,,
201711171650,39,,
201711171653,41,,
201711171655,41,,
201711171700,39,,
201711171705,39,,
201711171710,39,,
201711171715,39,,
201711171720,39,,
201711171725,39,,
201711171730,39,,
201711171735,39,,
201711171740,39,,
201711171745,39,,
201711171750,39,,
201711171753,39,,
201711171755,39,,
201711171800,39,,
201711171805,39,,
201711171810,39,,
201711171815,39,,
201711171820,39,,
201711171825,37,,
201711171830,37,,
201711171835,37,,
201711171840,37,,
201711171845,37,,
201711171850,37,,
201711171853,37,,
201711171855,37,,
201711171900,37,,
201711171905,37,,
201711171910,37,,
201711171915,37,,
201711171920,37,,
201711171925,37,,
201711171930,37,,
201711171935,37,,
201711171940,37,,
201711171945,37,,
201711171950,37,,
201711171953,38,,
201711171955,37,,
201711172000,37,,
201711172005,37,,
201711172010,37,,
201711172015,37,,
201711172020,37,,
201711172025,37,,
201711172030,37,,
201711172035,37,,
201711172040,37,,
201711172045,37,,
201711172050,37,,
201711172053,38,,
201711172055,37,,
201711172100,37,,
201711172105,37,,
201711172110,37,,
201711172115,37,,
201711172120,37,,
201711172125,37,,
201711172130,36,,
201711172135,36,,
201711172140,36,,
201711172145,34,,
201711172150,34,,
201711172153,33,,
201711172155,34,,
201711172200,34,,
201711172205,34,,
201711172210,34,,
201711172215,34,,
201711172220,34,,
201711172225,34,,
201711172230,34,,
201711172235,34,,
201711172240,34,,
201711172245,34,,
201711172250,34,,
201711172253,33,,
201711172255,34,,
201711172300,34,,
201711172305,34,,
201711172310,34,,
201711172315,34,,
201711172320,34,,
201711172325,34,,
201711172330,34,,
201711172335,34,,
201711172340,34,,
201711172345,34,,
201711172350,32,,
201711172353,32,43,32
201711172355,32,,
201711180000,32,,
201711180005,32,,
201711180010,32,,
201711180015,32,,
201711180020,32,,
201711180025,32,,
201711180030,32,,
201711180035,32,,
201711180040,32,,
201711180045,32,,
201711180050,32,,
201711180053,32,,
201711180055,32,,
201711180100,32,,
201711180105,32,,
201711180110,32,,
201711180115,36,,
201711180120,36,,
201711180125,36,,
201711180130,34,,
201711180135,36,,
201711180140,36,,
201711180145,36,,
201711180150,36,,
201711180153,36,,
201711180155,36,,
201711180200,36,,
201711180205,37,,
201711180210,37,,
201711180215,36,,
201711180220,36,,
201711180225,36,,
201711180230,36,,
201711180235,36,,
201711180240,36,,
201711180245,36,,
201711180250,36,,
201711180253,34,,
201711180255,34,,
201711180300,34,,
201711180305,36,,
201711180310,36,,
201711180325,36,,
201711180330,36,,
201711180335,36,,
201711180340,37,,
201711180345,37,,
201711180350,39,,
201711180353,39,,
201711180355,39,,
201711180400,41,,
201711180405,41,,
201711180410,43,,
201711180415,43,,
201711180420,43,,
201711180425,43,,
201711180430,43,,
201711180435,43,,
201711180440,43,,
201711180445,43,,
201711180450,43,,
201711180453,43,,
201711180455,43,,
201711180500,41,,
201711180505,39,,
201711180510,37,,
201711180515,37,,
201711180520,37,,
201711180525,39,,
201711180530,39,,
201711180535,37,,
201711180540,37,,
201711180545,37,,
201711180550,39,,
201711180553,39,,
201711180555,37,,
201711180600,37,,
201711180605,37,,
201711180610,37,,
201711180615,37,,
201711180620,37,,
201711180625,37,,
201711180630,37,,
201711180635,39,,
201711180640,39,,
201711180645,39,,
201711180650,39,,
201711180653,40,,
201711180655,39,,
201711180700,41,,
201711180704,40,,
201711180705,39,,
201711180710,41,,
201711180713,41,,
201711180715,39,,
201711180720,39,,
201711180725,39,,
201711180730,39,,
201711180735,39,,
201711180740,39,,
201711180745,39,,
201711180750,39,,
201711180753,40,,
201711180755,39,,
201711180800,39,,
201711180801,40,,
201711180805,39,,
201711180810,39,,
201711180815,39,,
201711180820,39,,
201711180822,40,,
201711180825,39,,
201711180830,39,,
201711180835,41,,
201711180840,41,,
201711180845,41,,
201711180850,41,,
201711180853,41,,
201711180855,41,,
201711180900,41,,
201711180905,41,,
201711180910,41,,
201711180915,43,,
201711180920,41,,
201711180925,41,,
201711180930,41,,
201711180935,41,,
201711180940,41,,
201711180945,41,,
201711180950,41,,
201711180953,41,,
201711180955,43,,
201711181000,43,,
201711181003,42,,
201711181005,43,,
201711181010,43,,
201711181014,42,,
201711181015,43,,
201711181020,43,,
201711181025,43,,
201711181030,43,,
201711181035,43,,
201711181036,43,,
201711181040,43,,
201711181045,43,,
201711181050,43,,
201711181053,43,,
201711181055,43,,
201711181058,43,,
201711181100,43,,
201711181105,45,,
201711181109,44,,
201711181110,45,,
201711181115,45,,
201711181120,45,,
201711181121,44,,
201711181125,45,,
201711181130,45,,
201711181134,44,,
201711181135,45,,
201711181140,45,,
201711181145,45,,
201711181150,45,,
201711181153,45,,
201711181155,45,,
201711181200,45,,
201711181205,46,,
201711181210,46,,
201711181215,46,,
201711181217,46,,
201711181220,46,,
201711181224,46,,
201711181225,46,,
201711181230,46,,
201711181235,46,,
201711181240,46,,
201711181245,46,,
201711181250,46,,
201711181253,46,,
201711181255,46,,
201711181300,46,,
201711181305,46,,
201711181310,46,,
201711181315,46,,
201711181320,46,,
201711181325,46,,
201711181330,46,,
201711181335,46,,
201711181340,46,,
201711181345,46,,
201711181346,47,,
201711181350,46,,
201711181353,47,,
201711181355,46,,
201711181400,46,,
201711181405,46,,
201711181410,46,,
201711181415,46,,
201711181420,46,,
201711181425,46,,
201711181430,46,,
201711181435,46,,
201711181440,46,,
201711181445,46,,
201711181450,48,,
201711181453,47,,
201711181455,48,,
201711181500,48,,
201711181505,48,,
201711181510,48,,
201711181515,48,,
201711181520,48,,
201711181525,48,,
201711181530,48,,
201711181535,48,,
201711181540,48,,
201711181545,48,,
201711181550,50,,
201711181553,50,,
201711181555,50,,
201711181600,50,,
201711181605,50,,
201711181610,52,,
201711181615,50,,
201711181620,52,,
201711181625,52,,
201711181630,52,,
201711181635,52,,
201711181640,52,,
201711181645,52,,
201711181650,52,,
201711181653,52,,
201711181655,52,,
201711181700,52,,
201711181705,52,,
201711181710,52,,
201711181715,52,,
201711181720,54,,
201711181725,54,,
201711181730,54,,
201711181735,54,,
201711181740,54,,
201711181745,54,,
201711181750,54,,
201711181753,54,,
201711181755,54,,
201711181800,55,,
201711181805,55,,
201711181810,55,,
201711181815,55,,
201711181820,55,,
201711181825,55,,
201711181830,57,,
201711181835,57,,
201711181840,57,,
201711181845,57,,
201711181850,57,,
201711181853,57,,
201711181855,57,,
201711181900,57,,
201711181905,57,,
201711181910,57,,
201711181915,57,,
201711181920,57,,
201711181925,59,,
201711181930,59,,
201711181935,59,,
201711181940,59,,
201711181945,59,,
201711181950,59,,
201711181953,59,,
201711181955,59,,
201711182000,57,,
201711182005,57,,
201711182010,57,,
201711182015,57,,
201711182020,57,,
201711182025,57,,
201711182030,57,,
201711182035,57,,
201711182040,57,,
201711182045,57,,
201711182050,55,,
201711182053,56,,
201711182055,55,,
201711182100,55,,
201711182101,56,,
201711182105,55,,
201711182110,55,,
201711182115,55,,
201711182120,55,,
201711182125,55,,
201711182128,55,,
201711182130,55,,
201711182135,55,,
201711182140,55,,
201711182145,55,,
201711182150,55,,
201711182153,55,,
201711182155,55,,
201711182200,55,,
201711182202,56,,
201711182205,55,,
201711182210,55,,
201711182215,55,,
201711182220,55,,
201711182225,57,,
201711182230,57,,
201711182235,57,,
201711182240,57,,
201711182245,57,,
201711182250,57,,
201711182253,58,,
201711182255,57,,
201711182300,57,,
201711182305,57,,
201711182310,57,,
201711182315,57,,
201711182320,57,,
201711182325,57,,
201711182330,57,,
201711182335,57,,
201711182340,57,,
201711182345,57,,
201711182350,57,,
201711182353,59,59,32
201711182355,59,,
201711190000,59,,
201711190005,57,,
201711190006,56,,
201711190010,52,,
201711190013,49,,
201711190015,48,,
201711190020,48,,
201711190025,46,,
201711190030,46,,
201711190035,46,,
201711190040,46,,
201711190045,45,,
201711190050,45,,
201711190053,44,,
201711190055,45,,
201711190100,45,,
201711190105,43,,
201711190110,43,,
201711190115,43,,
201711190120,43,,
201711190125,43,,
201711190130,41,,
201711190135,41,,
201711190140,41,,
201711190145,39,,
201711190150,39,,
201711190153,39,,
201711190155,39,,
201711190200,39,,
201711190205,37,,
201711190210,37,,
201711190215,37,,
201711190220,37,,
201711190225,37,,
201711190230,37,,
201711190235,37,,
201711190240,37,,
201711190245,37,,
201711190250,37,,
201711190253,37,,
201711190255,37,,
201711190300,37,,
201711190305,37,,
201711190310,37,,
201711190315,37,,
201711190320,37,,
201711190325,37,,
201711190330,37,,
201711190335,37,,
201711190340,37,,
201711190345,37,,
201711190350,37,,
201711190353,37,,
201711190355,37,,
201711190400,37,,
201711190405,37,,
201711190410,37,,
201711190415,37,,
201711190420,37,,
201711190425,37,,
201711190430,37,,
201711190435,37,,
201711190440,37,,
201711190445,37,,
201711190450,37,,
201711190453,37,,
201711190455,37,,
201711190500,37,,
201711190505,37,,
201711190507,38,,
201711190510,37,,
201711190515,37,,
201711190520,37,,
201711190525,37,,
201711190530,37,,
201711190535,37,,
201711190540,37,,
201711190545,37,,
201711190550,37,,
201711190553,38,,
201711190555,37,,
201711190600,37,,
201711190605,37,,
201711190610,37,,
201711190615,37,,
201711190620,37,,
201711190625,37,,
201711190630,37,,
201711190635,37,,
201711190640,37,,
201711190645,37,,
201711190649,37,,
201711190650,37,,
201711190653,37,,
201711190655,37,,
201711190700,37,,
201711190705,37,,
201711190710,37,,
201711190713,37,,
201711190715,37,,
201711190720,37,,
201711190724,37,,
201711190725,37,,
201711190730,37,,
201711190735,37,,
201711190740,37,,
201711190745,36,,
201711190750,36,,
201711190753,36,,
201711190755,36,,
201711190800,36,,
201711190801,36,,
201711190805,36,,
201711190810,36,,
201711190815,36,,
201711190820,36,,
201711190822,36,,
201711190825,36,,
201711190830,36,,
201711190835,36,,
201711190840,36,,
201711190845,36,,
201711190850,36,,
201711190853,37,,
201711190855,37,,
201711190900,37,,
201711190905,37,,
201711190910,37,,
201711190915,37,,
201711190920,37,,
201711190925,37,,
201711190930,36,,
201711190932,36,,
201711190935,36,,
201711190940,36,,
201711190944,36,,
201711190945,36,,
201711190950,36,,
201711190953,36,,
201711190955,36,,
201711191000,37,,
201711191005,37,,
201711191010,37,,
201711191015,37,,
201711191020,37,,
201711191025,37,,
201711191030,37,,
201711191035,37,,
201711191040,37,,
201711191045,36,,
201711191050,36,,
201711191053,36,,
201711191055,36,,
201711191100,37,,
201711191105,37,,
201711191110,37,,
201711191115,37,,
201711191120,37,,
201711191125,37,,
201711191130,37,,
201711191135,37,,
201711191140,37,,
201711191145,37,,
201711191150,37,,
201711191153,38,,
201711191155,37,,
201711191200,37,,
201711191205,37,,
201711191210,37,,
201711191215,37,,
201711191220,37,,
201711191225,37,,
201711191230,37,,
201711191235,37,,
201711191240,37,,
201711191245,37,,
201711191250,37,,
201711191253,37,,
201711191255,37,,
201711191300,37,,
201711191305,37,,
201711191310,37,,
201711191315,37,,
201711191320,37,,
201711191325,37,,
201711191330,37,,
201711191335,37,,
201711191340,37,,
201711191345,37,,
201711191350,37,,
201711191353,38,,
201711191355,37,,
201711191400,37,,
201711191405,37,,
201711191410,39,,
201711191415,39,,
201711191420,39,,
201711191425,37,,
201711191430,37,,
201711191435,37,,
201711191440,37,,
201711191445,37,,
201711191450,37,,
201711191453,38,,
201711191455,37,,
201711191500,37,,
201711191505,37,,
201711191510,37,,
201711191515,37,,
201711191520,37,,
201711191525,37,,
201711191530,37,,
201711191535,37,,
201711191540,37,,
201711191545,36,,
201711191550,36,,
201711191553,36,,
201711191555,36,,
201711191600,36,,
201711191605,36,,
201711191610,36,,
201711191615,36,,
201711191620,36,,
201711191624,36,,
201711191625,36,,
201711191630,36,,
201711191635,36,,
201711191640,36,,
201711191645,36,,
201711191650,36,,
201711191653,35,,
201711191655,36,,
201711191700,36,,
201711191705,36,,
201711191706,35,,
201711191710,36,,
201711191715,36,,
201711191720,36,,
201711191725,36,,
201711191730,36,,
201711191735,36,,
201711191740,34,,
201711191745,34,,
201711191750,34,,
201711191753,33,,
201711191755,34,,
201711191800,34,,
201711191802,33,,
201711191805,34,,
201711191810,34,,
201711191814,34,,
201711191815,34,,
201711191820,34,,
201711191825,34,,
201711191830,36,,
201711191835,36,,
201711191840,36,,
201711191845,36,,
201711191850,36,,
201711191853,35,,
201711191855,36,,
201711191900,36,,
201711191905,36,,
201711191910,36,,
201711191915,36,,
201711191920,36,,
201711191925,34,,
201711191930,34,,
201711191935,34,,
201711191940,34,,
201711191945,34,,
201711191950,34,,
201711191953,33,,
201711191955,34,,
201711192000,34,,
201711192004,33,,
201711192005,34,,
201711192010,34,,
201711192015,34,,
201711192020,34,,
201711192025,34,,
201711192030,34,,
201711192035,34,,
201711192040,34,,
201711192045,34,,
201711192050,34,,
201711192053,33,,
201711192055,34,,
201711192100,32,,
201711192105,32,,
201711192110,32,,
201711192115,32,,
201711192120,32,,
201711192125,32,,
201711192130,32,,
201711192135,32,,
201711192140,32,,
201711192145,32,,
201711192150,32,,
201711192153,32,,
201711192155,32,,
201711192200,32,,
201711192205,32,,
201711192210,32,,
201711192215,32,,
201711192220,32,,
201711192225,32,,
201711192230,32,,
201711192235,32,,
201711192240,34,,
201711192245,32,,
201711192250,32,,
201711192253,32,,
201711192255,32,,
201711192300,32,,
201711192305,32,,
201711192310,32,,
201711192315,32,,
201711192320,32,,
201711192325,32,,
201711192330,32,,
201711192335,34,,
201711192340,34,,
201711192345,32,,
201711192350,32,,
201711192353,32,59,32
201711192355,32,,
201711200000,32,,
201711200005,32,,
201711200010,32,,
201711200015,32,,
201711200020,32,,
201711200025,32,,
201711200030,32,,
201711200035,32,,
201711200040,32,,
201711200045,32,,
201711200050,32,,
201711200053,32,,
201711200055,32,,
201711200100,32,,
201711200105,32,,
201711200110,32,,
201711200115,32,,
201711200120,32,,
201711200125,32,,
201711200130,32,,
201711200135,32,,
201711200140,32,,
201711200145,32,,
201711200150,32,,
201711200153,31,,
201711200155,30,,
201711200200,30,,
201711200205,30,,
201711200210,30,,
201711200215,30,,
201711200220,30,,
201711200225,30,,
201711200230,30,,
201711200235,30,,
201711200240,30,,
201711200245,30,,
201711200250,30,,
201711200253,31,,
201711200255,30,,
201711200300,30,,
201711200305,30,,
201711200310,30,,
201711200315,30,,
201711200320,30,,
201711200325,30,,
201711200330,30,,
201711200335,30,,
201711200340,30,,
201711200345,30,,
201711200350,30,,
201711200353,31,,
201711200355,30,,
201711200400,30,,
201711200405,30,,
201711200410,30,,
201711200415,30,,
201711200420,30,,
201711200425,30,,
201711200430,30,,
201711200435,30,,
201711200440,30,,
201711200445,30,,
201711200450,30,,
201711200453,30,,
201711200455,30,,
201711200500,30,,
201711200505,30,,
201711200510,30,,
201711200515,30,,
201711200520,30,,
201711200525,30,,
201711200530,30,,
201711200535,28,,
201711200540,28,,
201711200545,28,,
201711200550,28,,
201711200553,29,,
201711200555,28,,
201711200600,28,,
201711200605,28,,
201711200610,28,,
201711200615,28,,
201711200620,28,,
201711200625,28,,
201711200630,28,,
201711200635,28,,
201711200640,28,,
201711200645,28,,
201711200650,28,,
201711200653,28,,
201711200655,28,,
201711200700,28,,
201711200705,28,,
201711200710,28,,
201711200715,28,,
201711200720,28,,
201711200725,28,,
201711200730,28,,
201711200735,28,,
201711200740,28,,
201711200745,28,,
201711200750,28,,
201711200753,28,,
201711200755,28,,
201711200800,28,,
201711200805,28,,
201711200810,28,,
201711200815,28,,
201711200820,28,,
201711200825,28,,
201711200830,28,,
201711200835,28,,
201711200840,28,,
201711200845,28,,
201711200850,28,,
201711200853,29,,
201711200855,28,,
201711200900,30,,
201711200905,30,,
201711200910,30,,
201711200915,30,,
201711200920,30,,
201711200925,30,,
201711200930,30,,
201711200935,30,,
201711200940,30,,
201711200945,30,,
201711200950,32,,
201711200953,32,,
201711200955,32,,
201711201000,32,,
201711201005,32,,
201711201010,32,,
201711201015,32,,
201711201020,34,,
201711201025,32,,
201711201030,34,,
201711201035,34,,
201711201040,34,,
201711201045,34,,
201711201050,34,,
201711201053,35,,
201711201055,34,,
201711201100,36,,
201711201105,34,,
201711201110,36,,
201711201115,36,,
201711201120,36,,
201711201125,36,,
201711201130,37,,
201711201135,36,,
201711201140,36,,
201711201145,37,,
201711201150,37,,
201711201153,37,,
201711201155,37,,
201711201200,37,,
201711201205,37,,
201711201210,37,,
201711201215,37,,
201711201220,37,,
201711201225,39,,
201711201230,37,,
201711201235,39,,
201711201240,39,,
201711201245,39,,
201711201250,39,,
201711201253,39,,
201711201255,39,,
201711201300,39,,
201711201305,39,,
201711201310,39,,
201711201315,39,,
201711201320,39,,
201711201325,39,,
201711201330,39,,
201711201335,41,,
201711201340,39,,
201711201345,41,,
201711201350,41,,
201711201353,41,,
201711201355,41,,
201711201400,41,,
201711201405,43,,
201711201410,43,,
201711201415,43,,
201711201420,41,,
201711201425,43,,
201711201430,43,,
201711201435,43,,
201711201440,43,,
201711201445,43,,
201711201450,43,,
201711201453,42,,
201711201455,43,,
201711201500,43,,
201711201505,43,,
201711201510,43,,
201711201515,43,,
201711201520,43,,
201711201525,43,,
201711201530,43,,
201711201535,43,,
201711201540,43,,
201711201545,43,,
201711201550,43,,
201711201553,43,,
201711201555,43,,
201711201600,43,,
201711201605,43,,
201711201610,43,,
201711201615,43,,
201711201620,43,,
201711201625,43,,
201711201630,43,,
201711201635,41,,
201711201640,41,,
201711201645,41,,
201711201650,41,,
201711201653,41,,
201711201655,41,,
201711201700,39,,
201711201705,41,,
201711201710,39,,
201711201715,39,,
201711201720,39,,
201711201725,39,,
201711201730,39,,
201711201735,39,,
201711201740,39,,
201711201745,39,,
201711201750,39,,
201711201753,39,,
201711201755,39,,
201711201800,39,,
201711201805,39,,
201711201810,39,,
201711201815,39,,
201711201820,39,,
201711201825,39,,
201711201830,39,,
201711201835,37,,
201711201840,37,,
201711201845,37,,
201711201850,37,,
201711201853,38,,
201711201855,37,,
201711201900,37,,
201711201905,37,,
201711201910,37,,
201711201915,37,,
201711201920,37,,
201711201925,37,,
201711201930,37,,
201711201935,37,,
201711201940,37,,
201711201945,37,,
201711201950,37,,
201711201953,37,,
201711201955,37,,
201711202000,37,,
201711202005,37,,
201711202010,37,,
201711202015,37,,
201711202020,37,,
201711202025,37,,
201711202030,37,,
201711202035,37,,
201711202040,37,,
201711202045,37,,
201711202050,37,,
201711202053,36,,
201711202055,37,,
201711202100,36,,
201711202105,36,,
201711202110,36,,
201711202115,36,,
201711202120,36,,
201711202125,36,,
201711202130,36,,
201711202135,36,,
201711202140,36,,
201711202145,36,,
201711202150,36,,
201711202153,36,,
201711202155,36,,
201711202200,36,,
201711202205,36,,
201711202210,36,,
201711202215,36,,
201711202220,36,,
201711202225,36,,
201711202230,36,,
201711202235,36,,
201711202240,36,,
201711202245,36,,
201711202250,36,,
201711202253,35,,
201711202255,36,,
201711202300,36,,
201711202305,36,,
201711202310,36,,
201711202315,36,,
201711202320,36,,
201711202325,36,,
201711202330,34,,
201711202335,36,,
201711202340,36,,
201711202345,36,,
201711202350,36,,
201711202353,35,43,28
201711202355,36,,
201711210000,36,,
201711210005,36,,
201711210010,36,,
201711210015,36,,
201711210020,36,,
201711210025,36,,
201711210030,36,,
201711210035,36,,
201711210040,36,,
201711210045,36,,
201711210050,36,,
201711210053,36,,
201711210055,36,,
201711210100,36,,
201711210105,36,,
201711210110,36,,
201711210115,36,,
201711210120,36,,
201711210125,36,,
201711210130,36,,
201711210135,36,,
201711210140,36,,
201711210145,36,,
201711210150,36,,
201711210153,36,,
201711210155,37,,
201711210200,37,,
201711210205,37,,
201711210210,37,,
201711210215,37,,
201711210220,37,,
201711210225,37,,
201711210230,37,,
201711210235,37,,
201711210240,36,,
201711210245,36,,
201711210250,37,,
201711210253,37,,
201711210255,37,,
201711210300,37,,
201711210305,36,,
201711210310,36,,
201711210315,36,,
201711210320,36,,
201711210325,36,,
201711210330,36,,
201711210335,36,,
201711210340,36,,
201711210345,36,,
201711210350,36,,
201711210353,37,,
201711210355,37,,
201711210400,36,,
201711210405,37,,
201711210410,36,,
201711210415,36,,
201711210420,36,,
201711210425,37,,
201711210430,37,,
201711210435,37,,
201711210440,37,,
201711210445,37,,
201711210450,37,,
201711210453,37,,
201711210455,36,,
201711210500,37,,
201711210505,37,,
201711210510,37,,
201711210515,36,,
201711210520,37,,
201711210525,36,,
201711210530,36,,
201711210535,36,,
201711210540,36,,
201711210545,37,,
201711210550,36,,
201711210553,36,,
201711210555,36,,
201711210600,36,,
201711210605,36,,
201711210610,36,,
201711210615,36,,
201711210620,36,,
201711210625,36,,
201711210630,37,,
201711210635,37,,
201711210640,37,,
201711210645,37,,
201711210650,37,,
201711210653,37,,
201711210655,37,,
201711210700,37,,
201711210705,37,,
201711210710,37,,
201711210715,37,,
201711210720,37,,
201711210725,37,,
201711210730,37,,
201711210735,37,,
201711210740,37,,
201711210745,37,,
201711210750,39,,
201711210753,39,,
201711210755,39,,
201711210800,39,,
201711210805,39,,
201711210810,39,,
201711210815,41,,
201711210820,41,,
201711210825,41,,
201711210830,43,,
201711210835,43,,
201711210840,43,,
201711210845,45,,
201711210850,45,,
201711210853,45,,
201711210855,45,,
201711210900,46,,
201711210905,46,,
201711210910,46,,
201711210915,46,,
201711210920,48,,
201711210925,48,,
201711210930,48,,
201711210935,48,,
201711210940,48,,
201711210945,48,,
201711210950,48,,
201711210953,50,,
201711210955,50,,
201711211000,50,,
201711211005,50,,
201711211010,52,,
201711211015,52,,
201711211020,52,,
201711211025,52,,
201711211030,52,,
201711211035,52,,
201711211040,52,,
201711211045,52,,
201711211050,52,,
201711211053,51,,
201711211055,50,,
201711211100,50,,
201711211105,50,,
201711211110,50,,
201711211115,50,,
201711211120,52,,
201711211125,52,,
201711211130,52,,
201711211135,52,,
201711211140,52,,
201711211145,52,,
201711211150,52,,
201711211153,51,,
201711211155,52,,
201711211200,52,,
201711211205,52,,
201711211210,54,,
201711211215,54,,
201711211220,54,,
201711211225,54,,
201711211230,55,,
201711211235,54,,
201711211240,54,,
201711211245,54,,
201711211250,54,,
201711211253,54,,
201711211255,54,,
201711211300,54,,
201711211305,54,,
201711211310,55,,
201711211315,54,,
201711211320,55,,
201711211325,54,,
201711211330,54,,
201711211335,54,,
201711211340,54,,
201711211345,54,,
201711211350,54,,
201711211353,54,,
201711211355,55,,
201711211400,55,,
201711211405,54,,
201711211410,54,,
201711211415,55,,
201711211420,55,,
201711211425,55,,
201711211430,55,,
201711211435,55,,
201711211440,55,,
201711211445,55,,
201711211450,55,,
201711211453,56,,
201711211455,55,,
201711211500,55,,
201711211505,55,,
201711211510,55,,
201711211515,55,,
201711211520,55,,
201711211525,55,,
201711211530,55,,
201711211535,55,,
201711211540,55,,
201711211545,55,,
201711211550,55,,
201711211553,55,,
201711211555,55,,
201711211600,55,,
201711211605,55,,
201711211610,55,,
201711211615,55,,
201711211620,55,,
201711211625,55,,
201711211630,54,,
201711211635,54,,
201711211640,54,,
201711211645,54,,
201711211650,54,,
201711211653,54,,
201711211655,54,,
201711211700,54,,
201711211705,54,,
201711211710,52,,
201711211715,52,,
201711211720,52,,
201711211725,52,,
201711211730,52,,
201711211735,52,,
201711211740,52,,
201711211745,52,,
201711211750,52,,
201711211753,51,,
201711211755,52,,
201711211800,52,,
201711211805,52,,
201711211810,50,,
201711211815,52,,
201711211820,50,,
201711211825,50,,
201711211830,52,,
201711211835,50,,
